Outlet_ID,Maximum_Monthly_Liters
OUT_01273,1008.04
OUT_01274,134.37
OUT_01275,149.61
OUT_01276,124.18
OUT_01277,198.6
OUT_01278,145.87
OUT_01279,328.63
OUT_01280,147.29
OUT_01281,315.73
OUT_01282,168.55
OUT_01283,139.79
OUT_01284,407.09
OUT_01285,149.98
OUT_01286,127.05
OUT_01287,945.25
OUT_01288,938.52
OUT_01289,150.81
OUT_01290,303.62
OUT_01291,934.72
OUT_01292,974.99
OUT_01293,368.41
OUT_01294,145.65
OUT_01295,338.44
OUT_01296,152.01
OUT_01297,127.33
OUT_01298,335.64
OUT_01299,1971.77
OUT_01300,301.27
OUT_01301,137.66
OUT_01302,134.94
OUT_01303,143.32
OUT_01304,935.04
OUT_01305,177.75
OUT_01306,312.08
OUT_01307,392.93
OUT_01308,137.15
OUT_01309,155.88
OUT_01310,149.22
OUT_01311,136.89
OUT_01312,150.45
OUT_01313,142.29
OUT_01314,319.17
OUT_01315,115.56
OUT_01316,2069.62
OUT_01317,123.55
OUT_01318,120.99
OUT_01319,141.85
OUT_01320,105.05
OUT_01321,123.4
OUT_01322,114.42
OUT_01323,354.75
OUT_01324,129.59
OUT_01325,398.32
OUT_01326,138.06
OUT_01327,115.06
OUT_01328,147.92
OUT_01329,235.16
OUT_01330,129.21
OUT_01331,1008.41
OUT_01332,350.19
OUT_01333,146.98
OUT_01334,321.16
OUT_01335,151.81
OUT_01336,148.46
OUT_01337,135.92
OUT_01338,933.38
OUT_01339,110.48
OUT_01340,143.51
OUT_01341,131.32
OUT_01342,334.07
OUT_01343,156.38
OUT_01344,144.66
OUT_01345,150.82
OUT_01346,333.96
OUT_01347,339.41
OUT_01348,316.7
OUT_01349,129.53
OUT_01350,327.2
OUT_01351,136.43
OUT_01352,955.68
OUT_01353,140.1
OUT_01354,113.62
OUT_01355,936.57
OUT_01356,337.12
OUT_01357,153.21
OUT_01358,311.76
OUT_01359,143.63
OUT_01360,310.66
OUT_01361,147.72
OUT_01362,1915.61
OUT_01363,139.17
OUT_01364,319.21
OUT_01365,134.75
OUT_01366,376.42
OUT_01367,335.97
OUT_01368,146.57
OUT_01369,1026.36
OUT_01370,162.8
OUT_01371,122.04
OUT_01372,294.47
OUT_01373,313.12
OUT_01374,340.9
OUT_01375,924.06
OUT_01376,2006.91
OUT_01377,325.85
OUT_01378,141.26
OUT_01379,164.55
OUT_01380,307.22
OUT_01381,132.03
OUT_01382,934.95
OUT_01383,322.27
OUT_01384,143.5
OUT_01385,317.77
OUT_01386,313.76
OUT_01387,152.97
OUT_01388,145.43
OUT_01389,1049.81
OUT_01390,164.02
OUT_01391,1018.6
OUT_01392,165.22
OUT_01393,130.9
OUT_01394,148.41
OUT_01395,310.49
OUT_01396,1009.29
OUT_01397,134.99
OUT_01398,155.77
OUT_01399,140.11
OUT_01400,988.27
OUT_01401,337.67
OUT_01402,150.46
OUT_01403,324.63
OUT_01404,148.15
OUT_01405,149.77
OUT_01406,127.9
OUT_01407,133.81
OUT_01408,347.56
OUT_01409,948.83
OUT_01410,1016.91
OUT_01411,916.43
OUT_01412,308.26
OUT_01413,312.67
OUT_01414,145.0
OUT_01415,115.69
OUT_01416,168.36
OUT_01417,302.51
OUT_01418,309.34
OUT_01419,378.33
OUT_01420,902.66
OUT_01421,105.27
OUT_01422,169.46
OUT_01423,117.2
OUT_01424,251.82
OUT_01425,285.45
OUT_01426,189.7
OUT_01427,138.86
OUT_01428,292.08
OUT_01429,144.66
OUT_01430,148.22
OUT_01431,123.0
OUT_01432,155.5
OUT_01433,144.71
OUT_01434,129.05
OUT_01436,321.84
OUT_01437,960.78
OUT_01438,119.38
OUT_01439,323.75
OUT_01440,2088.19
OUT_01441,321.01
OUT_01442,306.34
OUT_01444,316.17
OUT_01445,320.94
OUT_01446,171.15
OUT_01447,930.93
OUT_01448,308.11
OUT_01449,305.14
OUT_01450,140.89
OUT_01451,320.4
OUT_01452,142.15
OUT_01453,943.86
OUT_01454,125.03
OUT_01455,172.86
OUT_01456,130.36
OUT_01457,120.7
OUT_01458,362.88
OUT_01459,141.92
OUT_01460,340.85
OUT_01461,913.72
OUT_01462,142.42
OUT_01463,151.35
OUT_01464,130.34
OUT_01465,146.78
OUT_01466,124.22
OUT_01467,179.45
OUT_01468,139.96
OUT_01469,138.43
OUT_01470,309.53
OUT_01471,1993.99
OUT_01472,1954.03
OUT_01473,1011.27
OUT_01474,141.4
OUT_01475,141.26
OUT_01476,330.79
OUT_01477,140.19
OUT_01478,142.36
OUT_01479,141.43
OUT_01480,167.61
OUT_01481,914.58
OUT_01482,143.85
OUT_01483,309.51
OUT_01484,147.1
OUT_01485,936.38
OUT_01486,125.24
OUT_01487,139.18
OUT_01488,90.51
OUT_01489,138.45
OUT_01490,311.35
OUT_01491,142.91
OUT_01492,142.77
OUT_01493,131.07
OUT_01494,148.13
OUT_01495,314.07
OUT_01496,121.67
OUT_01497,337.84
OUT_01498,311.76
OUT_01499,327.62
OUT_01500,976.99
OUT_01501,148.94
OUT_01502,353.84
OUT_01503,954.79
OUT_01504,316.48
OUT_01505,2069.62
OUT_01506,886.16
OUT_01507,964.14
OUT_01508,143.0
OUT_01509,129.69
OUT_01510,302.06
OUT_01511,158.11
OUT_01512,130.51
OUT_01513,175.01
OUT_01514,1956.47
OUT_01515,134.22
OUT_01516,126.36
OUT_01517,141.84
OUT_01518,337.48
OUT_01519,156.1
OUT_01520,950.92
OUT_01521,347.48
OUT_01522,126.46
OUT_01523,317.93
OUT_01524,325.03
OUT_01525,135.15
OUT_01526,311.98
OUT_01527,965.77
OUT_01528,2075.2
OUT_01529,157.39
OUT_01530,126.57
OUT_01531,175.41
OUT_01532,926.23
OUT_01533,148.79
OUT_01534,140.22
OUT_01535,126.61
OUT_01536,150.57
OUT_01537,167.12
OUT_01538,188.98
OUT_01539,126.37
OUT_01540,1018.27
OUT_01541,164.07
OUT_01542,144.57
OUT_01543,141.76
OUT_01544,146.14
OUT_01545,364.57
OUT_01546,332.76
OUT_01547,340.81
OUT_01548,150.49
OUT_01549,322.07
OUT_01550,320.62
OUT_01551,143.65
OUT_01552,358.26
OUT_01553,322.96
OUT_01554,2049.14
OUT_01555,178.88
OUT_01556,132.68
OUT_01557,1985.27
OUT_01558,141.25
OUT_01559,996.11
OUT_01560,935.33
OUT_01561,143.91
OUT_01562,135.86
OUT_01563,287.46
OUT_01564,175.63
OUT_01565,353.63
OUT_01566,142.9
OUT_01567,1961.23
OUT_01568,143.52
OUT_01569,140.84
OUT_01570,937.76
OUT_01571,137.46
OUT_01572,340.95
OUT_01573,135.65
OUT_01574,115.47
OUT_01575,179.07
OUT_01576,149.04
OUT_01577,321.51
OUT_01578,314.59
OUT_01579,155.97
OUT_01580,132.7
OUT_01581,296.68
OUT_01582,940.16
OUT_01583,317.38
OUT_01584,159.55
OUT_01585,131.89
OUT_01586,136.56
OUT_01587,103.56
OUT_01588,306.72
OUT_01589,332.21
OUT_01590,140.4
OUT_01591,108.22
OUT_01592,131.88
OUT_01593,965.74
OUT_01594,343.13
OUT_01595,2069.62
OUT_01596,317.78
OUT_01597,167.7
OUT_01598,406.6
OUT_01599,150.31
OUT_01600,172.29
OUT_01601,178.7
OUT_01602,332.36
OUT_01603,138.75
OUT_01604,133.18
OUT_01605,925.64
OUT_01606,144.56
OUT_01607,147.01
OUT_01608,150.81
OUT_01609,332.28
OUT_01610,296.41
OUT_01611,144.51
OUT_01612,165.24
OUT_01613,129.84
OUT_01614,160.82
OUT_01615,111.95
OUT_01616,133.24
OUT_01617,174.58
OUT_01618,152.93
OUT_01619,381.07
OUT_01620,310.44
OUT_01621,965.6
OUT_01622,166.68
OUT_01623,143.56
OUT_01624,1996.94
OUT_01625,121.83
OUT_01626,152.55
OUT_01627,145.68
OUT_01628,130.89
OUT_01629,934.33
OUT_01630,169.01
OUT_01631,183.52
OUT_01632,152.61
OUT_01633,159.31
OUT_01634,936.3
OUT_01635,321.43
OUT_01636,323.06
OUT_01637,137.01
OUT_01638,306.06
OUT_01639,995.81
OUT_01640,2069.62
OUT_01641,2069.62
OUT_01642,133.3
OUT_01643,129.9
OUT_01644,147.97
OUT_01645,165.36
OUT_01646,140.75
OUT_01647,113.26
OUT_01648,134.08
OUT_01649,143.4
OUT_01650,1964.49
OUT_01651,175.63
OUT_01652,154.3
OUT_01653,314.29
OUT_01654,936.65
OUT_01655,137.81
OUT_01656,941.52
OUT_01657,137.01
OUT_01658,139.84
OUT_01659,153.92
OUT_01660,301.84
OUT_01661,345.36
OUT_01662,323.2
OUT_01663,178.85
OUT_01664,107.75
OUT_01665,1978.53
OUT_01666,945.96
OUT_01667,318.26
OUT_01668,129.72
OUT_01669,124.78
OUT_01670,146.56
OUT_01671,139.09
OUT_01672,302.66
OUT_01673,154.8
OUT_01674,141.94
OUT_01675,372.98
OUT_01676,386.79
OUT_01677,143.58
OUT_01678,150.96
OUT_01679,909.95
OUT_01680,142.57
OUT_01681,124.02
OUT_01682,153.97
OUT_01683,133.87
OUT_01684,128.44
OUT_01685,166.04
OUT_01686,317.02
OUT_01688,319.5
OUT_01689,162.89
OUT_01690,100.78
OUT_01691,2015.79
OUT_01692,321.34
OUT_01693,138.01
OUT_01694,940.54
OUT_01695,339.57
OUT_01696,140.36
OUT_01697,134.8
OUT_01698,139.17
OUT_01699,147.53
OUT_01700,98.1
OUT_01701,288.75
OUT_01702,203.86
OUT_01703,135.84
OUT_01704,345.03
OUT_01705,983.92
OUT_01707,143.25
OUT_01708,341.99
OUT_01709,142.65
OUT_01710,328.47
OUT_01711,156.66
OUT_01712,1956.15
OUT_01713,134.95
OUT_01714,132.55
OUT_01715,293.83
OUT_01716,2067.86
OUT_01717,135.61
OUT_01718,311.94
OUT_01719,128.84
OUT_01720,125.39
OUT_01721,146.35
OUT_01722,133.41
OUT_01723,312.78
OUT_01724,146.89
OUT_01725,1938.81
OUT_01726,113.59
OUT_01727,139.15
OUT_01728,145.17
OUT_01729,120.27
OUT_01730,332.68
OUT_01731,316.84
OUT_01732,308.97
OUT_01733,153.13
OUT_01734,343.41
OUT_01735,1058.58
OUT_01736,2003.33
OUT_01737,934.81
OUT_01738,315.44
OUT_01739,308.48
OUT_01740,957.96
OUT_01741,314.05
OUT_01742,346.73
OUT_01743,141.91
OUT_01744,150.67
OUT_01745,151.85
OUT_01746,330.33
OUT_01747,103.46
OUT_01748,138.95
OUT_01749,966.92
OUT_01750,141.52
OUT_01751,150.11
OUT_01752,208.27
OUT_01753,102.46
OUT_01754,351.88
OUT_01755,346.1
OUT_01756,322.73
OUT_01757,955.69
OUT_01758,1067.62
OUT_01759,136.67
OUT_01760,2014.42
OUT_01761,152.93
OUT_01762,160.56
OUT_01763,323.7
OUT_01764,189.17
OUT_01765,102.03
OUT_01766,935.34
OUT_01767,938.33
OUT_01768,319.92
OUT_01769,133.72
OUT_01770,302.86
OUT_01771,132.43
OUT_01772,334.6
OUT_01773,126.55
OUT_01774,356.85
OUT_01775,939.42
OUT_01776,129.92
OUT_01777,165.16
OUT_01778,305.58
OUT_01779,140.65
OUT_01780,432.96
OUT_01781,141.34
OUT_01782,2066.09
OUT_01783,143.86
OUT_01784,163.65
OUT_01785,989.74
OUT_01786,140.6
OUT_01787,144.96
OUT_01788,284.61
OUT_01789,139.86
OUT_01790,146.7
OUT_01791,192.07
OUT_01792,150.93
OUT_01793,150.07
OUT_01794,332.29
OUT_01795,323.17
OUT_01796,148.06
OUT_01797,128.2
OUT_01798,300.62
OUT_01799,144.38
OUT_01800,316.72
OUT_01801,916.41
OUT_01802,963.91
OUT_01803,933.25
OUT_01804,367.01
OUT_01805,313.09
OUT_01806,1002.74
OUT_01807,145.02
OUT_01808,305.1
OUT_01809,339.46
OUT_01810,163.13
OUT_01811,129.53
OUT_01812,129.73
OUT_01813,359.39
OUT_01814,330.95
OUT_01815,114.67
OUT_01816,201.16
OUT_01817,135.23
OUT_01818,144.47
OUT_01819,168.43
OUT_01820,348.0
OUT_01821,2069.62
OUT_01822,140.12
OUT_01823,143.96
OUT_01824,139.61
OUT_01825,983.33
OUT_01826,1016.71
OUT_01827,971.5
OUT_01828,344.99
OUT_01829,120.08
OUT_01830,132.47
OUT_01831,144.74
OUT_01832,134.07
OUT_01833,159.45
OUT_01834,933.43
OUT_01835,931.53
OUT_01836,133.42
OUT_01837,142.32
OUT_01838,282.94
OUT_01839,334.63
OUT_01840,135.99
OUT_01841,1897.8
OUT_01842,327.59
OUT_01843,132.89
OUT_01844,905.03
OUT_01845,168.72
OUT_01846,203.3
OUT_01847,971.9
OUT_01848,310.1
OUT_01849,150.04
OUT_01850,330.4
OUT_01851,927.08
OUT_01852,930.9
OUT_01853,345.39
OUT_01854,933.37
OUT_01855,130.03
OUT_01856,341.57
OUT_01857,247.57
OUT_01858,140.12
OUT_01859,155.56
OUT_01860,349.91
OUT_01861,299.89
OUT_01862,120.24
OUT_01863,338.15
OUT_01865,138.99
OUT_01866,160.46
OUT_01867,141.07
OUT_01868,288.93
OUT_01869,2048.48
OUT_01870,158.2
OUT_01872,315.25
OUT_01873,336.55
OUT_01874,215.83
OUT_01875,289.06
OUT_01876,342.92
OUT_01877,989.77
OUT_01878,974.14
OUT_01879,1950.5
OUT_01880,309.55
OUT_01881,161.02
OUT_01882,164.26
OUT_01883,164.37
OUT_01884,129.83
OUT_01885,346.42
OUT_01886,123.39
OUT_01887,964.5
OUT_01888,164.88
OUT_01889,323.18
OUT_01890,125.88
OUT_01891,950.27
OUT_01892,310.41
OUT_01893,131.77
OUT_01894,343.82
OUT_01895,154.6
OUT_01896,203.18
OUT_01897,974.35
OUT_01898,303.42
OUT_01899,933.58
OUT_01900,145.92
OUT_01901,2041.07
OUT_01902,144.47
OUT_01903,2069.62
OUT_01904,135.61
OUT_01905,132.16
OUT_01906,2009.93
OUT_01907,981.83
OUT_01908,938.17
OUT_01909,140.51
OUT_01910,124.73
OUT_01911,310.05
OUT_01912,123.68
OUT_01913,302.66
OUT_01914,148.5
OUT_01915,151.03
OUT_01916,124.45
OUT_01917,311.4
OUT_01918,150.64
OUT_01919,126.12
OUT_01920,152.55
OUT_01921,146.46
OUT_01922,142.98
OUT_01923,123.9
OUT_01924,148.8
OUT_01925,936.28
OUT_01926,927.89
OUT_01927,310.44
OUT_01928,985.23
OUT_01929,326.73
OUT_01930,147.59
OUT_01931,137.29
OUT_01932,306.0
OUT_01933,139.41
OUT_01934,149.97
OUT_01936,141.6
OUT_01937,2012.44
OUT_01938,315.87
OUT_01939,350.56
OUT_01940,139.44
OUT_01941,313.44
OUT_01942,183.19
OUT_01943,176.82
OUT_01944,2016.98
OUT_01945,147.01
OUT_01946,330.68
OUT_01947,135.12
OUT_01948,342.26
OUT_01949,162.53
OUT_01951,939.88
OUT_01952,137.11
OUT_01953,965.37
OUT_01954,307.55
OUT_01955,945.93
OUT_01956,162.67
OUT_01957,135.12
OUT_01958,320.36
OUT_01959,148.56
OUT_01960,177.11
OUT_01961,958.89
OUT_01962,111.87
OUT_01963,940.6
OUT_01964,129.9
OUT_01965,307.66
OUT_01966,129.04
OUT_01967,944.76
OUT_01968,311.39
OUT_01969,146.14
OUT_01970,2013.61
OUT_01971,359.08
OUT_01972,145.17
OUT_01973,148.02
OUT_01974,134.99
OUT_01975,293.6
OUT_01976,305.52
OUT_01977,152.04
OUT_01978,152.78
OUT_01979,389.47
OUT_01980,321.38
OUT_01981,322.2
OUT_01982,967.5
OUT_01983,334.11
OUT_01984,966.77
OUT_01985,993.55
OUT_01986,124.46
OUT_01987,175.23
OUT_01988,284.64
OUT_01989,344.72
OUT_01990,133.41
OUT_01991,993.47
OUT_01992,300.16
OUT_01993,111.69
OUT_01994,320.94
OUT_01995,132.08
OUT_01996,941.75
OUT_01997,924.62
OUT_01998,150.65
OUT_01999,1005.0
OUT_02000,296.37
OUT_02001,126.9
OUT_02002,167.5
OUT_02003,110.24
OUT_02004,119.55
OUT_02005,290.0
OUT_02006,389.41
OUT_02007,329.39
OUT_02008,315.13
OUT_02009,352.97
OUT_02010,120.24
OUT_02011,140.86
OUT_02012,320.12
OUT_02013,149.61
OUT_02014,919.48
OUT_02015,126.9
OUT_02016,1019.85
OUT_02017,956.47
OUT_02018,325.7
OUT_02019,125.49
OUT_02020,143.53
OUT_02021,139.16
OUT_02022,2008.26
OUT_02023,165.16
OUT_02024,325.74
OUT_02025,2036.43
OUT_02026,366.46
OUT_02027,316.08
OUT_02028,318.8
OUT_02029,294.66
OUT_02030,311.68
OUT_02031,134.04
OUT_02032,356.99
OUT_02033,141.73
OUT_02034,1995.84
OUT_02035,187.42
OUT_02036,188.03
OUT_02037,162.37
OUT_02038,144.56
OUT_02039,146.26
OUT_02040,302.14
OUT_02041,170.88
OUT_02042,106.18
OUT_02043,315.75
OUT_02044,947.88
OUT_02045,315.65
OUT_02046,107.27
OUT_02047,1020.65
OUT_02048,135.99
OUT_02049,110.91
OUT_02050,129.04
OUT_02051,353.77
OUT_02053,144.61
OUT_02054,938.39
OUT_02055,338.39
OUT_02056,1972.31
OUT_02057,324.43
OUT_02058,1037.14
OUT_02059,332.94
OUT_02060,122.88
OUT_02061,90.33
OUT_02062,115.73
OUT_02063,108.34
OUT_02064,157.3
OUT_02065,139.96
OUT_02066,974.97
OUT_02067,143.81
OUT_02068,938.95
OUT_02069,123.25
OUT_02070,130.81
OUT_02071,166.71
OUT_02072,996.7
OUT_02073,2002.46
OUT_02074,136.27
OUT_02075,133.46
OUT_02076,147.64
OUT_02077,79.84
OUT_02078,2059.89
OUT_02079,311.18
OUT_02080,147.4
OUT_02081,121.63
OUT_02082,187.81
OUT_02083,1944.8
OUT_02084,348.34
OUT_02085,938.25
OUT_02086,347.64
OUT_02087,341.42
OUT_02088,940.2
OUT_02089,145.75
OUT_02090,148.45
OUT_02091,133.08
OUT_02092,310.71
OUT_02093,139.7
OUT_02094,933.15
OUT_02095,343.64
OUT_02096,2013.99
OUT_02097,960.38
OUT_02098,329.23
OUT_02099,318.61
OUT_02100,143.78
OUT_02101,182.71
OUT_02102,142.71
OUT_02103,333.19
OUT_02104,346.86
OUT_02105,170.85
OUT_02106,126.43
OUT_02107,123.58
OUT_02108,135.46
OUT_02109,157.88
OUT_02110,153.21
OUT_02111,191.95
OUT_02112,148.16
OUT_02113,317.3
OUT_02114,319.08
OUT_02115,149.61
OUT_02116,139.96
OUT_02117,141.84
OUT_02118,338.22
OUT_02119,298.05
OUT_02120,139.85
OUT_02121,982.84
OUT_02122,155.27
OUT_02123,318.96
OUT_02124,357.68
OUT_02125,150.09
OUT_02126,147.65
OUT_02127,147.6
OUT_02128,942.57
OUT_02129,140.16
OUT_02130,158.82
OUT_02131,922.23
OUT_02132,313.78
OUT_02133,923.58
OUT_02134,317.0
OUT_02135,324.36
OUT_02136,948.12
OUT_02137,322.98
OUT_02138,1014.24
OUT_02139,1048.05
OUT_02140,140.78
OUT_02141,311.35
OUT_02142,147.55
OUT_02143,306.92
OUT_02144,165.86
OUT_02145,147.29
OUT_02146,1714.27
OUT_02147,333.68
OUT_02148,342.96
OUT_02149,138.59
OUT_02150,144.94
OUT_02151,299.77
OUT_02152,2069.62
OUT_02153,120.0
OUT_02154,127.21
OUT_02155,339.56
OUT_02156,180.16
OUT_02157,306.32
OUT_02158,160.26
OUT_02159,107.89
OUT_02160,211.06
OUT_02161,112.27
OUT_02162,333.94
OUT_02163,149.95
OUT_02164,316.04
OUT_02165,137.55
OUT_02166,149.52
OUT_02167,164.39
OUT_02168,189.38
OUT_02169,151.12
OUT_02170,153.88
OUT_02171,138.8
OUT_02172,335.24
OUT_02173,145.71
OUT_02174,153.42
OUT_02175,198.47
OUT_02176,2057.44
OUT_02177,318.58
OUT_02178,222.12
OUT_02179,314.32
OUT_02180,1952.81
OUT_02181,941.75
OUT_02182,178.89
OUT_02183,315.92
OUT_02184,310.1
OUT_02185,368.77
OUT_02186,110.78
OUT_02187,314.48
OUT_02188,145.04
OUT_02189,142.07
OUT_02190,2006.86
OUT_02191,346.64
OUT_02192,310.3
OUT_02193,371.9
OUT_02194,196.61
OUT_02195,137.9
OUT_02196,318.37
OUT_02197,144.83
OUT_02198,175.0
OUT_02199,130.15
OUT_02200,330.91
OUT_02201,992.75
OUT_02203,1037.55
OUT_02204,334.44
OUT_02205,935.16
OUT_02206,160.82
OUT_02207,936.27
OUT_02208,140.38
OUT_02209,149.61
OUT_02210,158.37
OUT_02211,149.28
OUT_02212,434.73
OUT_02213,140.84
OUT_02214,175.37
OUT_02215,382.29
OUT_02216,303.21
OUT_02217,922.51
OUT_02218,337.96
OUT_02219,287.88
OUT_02220,149.18
OUT_02221,171.29
OUT_02222,141.34
OUT_02223,314.09
OUT_02224,331.4
OUT_02225,103.64
OUT_02226,317.8
OUT_02227,117.38
OUT_02228,309.92
OUT_02229,329.47
OUT_02230,335.82
OUT_02231,142.91
OUT_02232,154.76
OUT_02233,134.75
OUT_02234,320.35
OUT_02235,163.51
OUT_02236,1988.88
OUT_02237,126.69
OUT_02238,946.26
OUT_02239,155.54
OUT_02240,135.3
OUT_02241,138.18
OUT_02242,932.57
OUT_02243,952.37
OUT_02244,297.53
OUT_02245,135.94
OUT_02246,943.34
OUT_02247,134.44
OUT_02248,348.06
OUT_02249,333.41
OUT_02250,138.38
OUT_02251,115.22
OUT_02252,139.15
OUT_02253,314.48
OUT_02254,337.59
OUT_02255,345.16
OUT_02256,128.07
OUT_02257,359.61
OUT_02258,149.05
OUT_02259,130.09
OUT_02260,154.33
OUT_02261,126.89
OUT_02262,156.85
OUT_02263,312.81
OUT_02265,170.26
OUT_02266,177.71
OUT_02267,1008.2
OUT_02268,149.65
OUT_02269,326.57
OUT_02270,142.29
OUT_02271,152.68
OUT_02272,333.02
OUT_02273,322.91
OUT_02274,146.48
OUT_02275,325.75
OUT_02276,188.08
OUT_02277,343.01
OUT_02278,150.07
OUT_02279,947.62
OUT_02280,321.51
OUT_02281,127.33
OUT_02282,160.32
OUT_02283,117.99
OUT_02284,335.18
OUT_02285,157.56
OUT_02286,936.6
OUT_02287,329.9
OUT_02288,379.35
OUT_02289,135.24
OUT_02290,130.81
OUT_02291,148.45
OUT_02292,155.33
OUT_02293,172.01
OUT_02294,148.14
OUT_02295,341.84
OUT_02296,299.5
OUT_02297,158.53
OUT_02298,969.08
OUT_02299,146.79
OUT_02300,133.78
OUT_02301,931.64
OUT_02302,140.51
OUT_02303,912.92
OUT_02304,289.75
OUT_02305,336.5
OUT_02306,174.0
OUT_02307,131.33
OUT_02308,924.42
OUT_02309,137.72
OUT_02310,941.75
OUT_02311,307.1
OUT_02312,280.94
OUT_02313,339.39
OUT_02314,339.97
OUT_02315,155.24
OUT_02316,127.89
OUT_02317,159.51
OUT_02318,312.68
OUT_02319,179.72
OUT_02320,322.2
OUT_02321,160.99
OUT_02322,2010.96
OUT_02323,158.59
OUT_02324,342.13
OUT_02325,131.25
OUT_02326,140.32
OUT_02327,124.23
OUT_02328,126.33
OUT_02329,152.65
OUT_02330,162.02
OUT_02331,161.55
OUT_02332,335.74
OUT_02334,963.97
OUT_02335,145.67
OUT_02336,129.53
OUT_02338,176.75
OUT_02339,175.72
OUT_02340,110.58
OUT_02341,318.96
OUT_02342,147.01
OUT_02343,350.12
OUT_02344,942.57
OUT_02345,143.79
OUT_02346,925.18
OUT_02347,328.28
OUT_02348,133.41
OUT_02349,324.77
OUT_02350,339.91
OUT_02351,1973.19
OUT_02352,313.01
OUT_02353,333.56
OUT_02354,293.75
OUT_02355,339.0
OUT_02356,155.39
OUT_02357,124.66
OUT_02358,954.44
OUT_02359,135.17
OUT_02360,128.81
OUT_02361,334.5
OUT_02362,152.34
OUT_02363,171.62
OUT_02364,352.25
OUT_02365,386.49
OUT_02366,141.7
OUT_02367,127.42
OUT_02368,146.88
OUT_02369,934.44
OUT_02370,142.78
OUT_02371,1966.43
OUT_02372,145.98
OUT_02373,1966.24
OUT_02374,372.39
OUT_02375,300.25
OUT_02376,94.44
OUT_02377,101.59
OUT_02378,145.58
OUT_02379,309.54
OUT_02380,156.85
OUT_02381,132.07
OUT_02382,188.18
OUT_02383,1973.72
OUT_02384,312.65
OUT_02385,924.97
OUT_02386,919.48
OUT_02387,1015.18
OUT_02388,146.39
OUT_02390,315.56
OUT_02391,299.03
OUT_02392,165.95
OUT_02393,138.88
OUT_02394,314.79
OUT_02395,129.45
OUT_02396,315.11
OUT_02397,126.48
OUT_02398,143.48
OUT_02399,932.26
OUT_02400,142.9
OUT_02401,2069.62
OUT_02402,159.06
OUT_02403,152.97
OUT_02404,986.48
OUT_02405,1021.74
OUT_02406,144.38
OUT_02407,349.77
OUT_02408,339.88
OUT_02409,310.81
OUT_02410,138.89
OUT_02411,160.56
OUT_02412,123.58
OUT_02413,154.17
OUT_02414,199.56
OUT_02415,974.28
OUT_02416,938.29
OUT_02417,146.66
OUT_02418,932.26
OUT_02419,305.1
OUT_02420,112.17
OUT_02421,147.88
OUT_02422,2027.26
OUT_02423,329.96
OUT_02424,116.61
OUT_02425,309.22
OUT_02427,336.03
OUT_02428,380.07
OUT_02429,146.26
OUT_02430,296.57
OUT_02431,1958.99
OUT_02432,133.92
OUT_02433,96.46
OUT_02435,137.36
OUT_02436,932.65
OUT_02437,2069.62
OUT_02438,134.01
OUT_02439,347.75
OUT_02440,126.84
OUT_02441,94.03
OUT_02442,319.4
OUT_02443,182.19
OUT_02444,981.8
OUT_02445,311.05
OUT_02446,323.94
OUT_02447,120.44
OUT_02448,140.63
OUT_02449,141.19
OUT_02450,131.5
OUT_02451,317.41
OUT_02452,991.65
OUT_02453,145.62
OUT_02454,310.29
OUT_02455,153.08
OUT_02456,189.97
OUT_02457,371.75
OUT_02458,951.29
OUT_02459,2023.84
OUT_02460,322.43
OUT_02461,166.55
OUT_02462,206.72
OUT_02463,160.13
OUT_02464,138.86
OUT_02465,146.67
OUT_02467,137.23
OUT_02468,191.68
OUT_02469,312.76
OUT_02470,328.35
OUT_02471,2007.44
OUT_02472,292.99
OUT_02473,114.98
OUT_02474,141.24
OUT_02475,1998.91
OUT_02476,149.22
OUT_02477,147.07
OUT_02478,141.85
OUT_02479,952.37
OUT_02480,132.33
OUT_02481,181.45
OUT_02482,1003.59
OUT_02483,159.41
OUT_02484,371.53
OUT_02485,137.33
OUT_02486,336.03
OUT_02487,202.64
OUT_02488,124.86
OUT_02489,144.64
OUT_02490,317.22
OUT_02491,187.47
OUT_02492,296.28
OUT_02493,140.43
OUT_02494,295.3
OUT_02495,141.25
OUT_02496,293.55
OUT_02497,136.43
OUT_02498,941.55
OUT_02499,121.76
OUT_02500,346.33
OUT_02501,927.53
OUT_02502,337.01
OUT_02503,154.09
OUT_02504,158.31
OUT_02505,116.0
OUT_02506,148.35
OUT_02507,127.77
OUT_02508,134.2
OUT_02509,345.33
OUT_02510,337.0
OUT_02511,379.45
OUT_02512,325.74
OUT_02513,131.84
OUT_02514,940.91
OUT_02515,925.01
OUT_02516,932.48
OUT_02517,354.41
OUT_02518,165.71
OUT_02519,164.24
OUT_02520,406.98
OUT_02521,137.81
OUT_02522,355.55
OUT_02523,319.53
OUT_02524,1023.41
OUT_02525,983.27
OUT_02526,148.29
OUT_02527,316.05
OUT_02528,333.18
OUT_02529,134.08
OUT_02530,312.49
OUT_02531,410.19
OUT_02532,148.98
OUT_02533,167.76
OUT_02534,327.18
OUT_02535,182.98
OUT_02536,144.32
OUT_02537,122.23
OUT_02538,915.41
OUT_02539,132.61
OUT_02540,126.92
OUT_02541,953.44
OUT_02542,163.48
OUT_02543,320.75
OUT_02544,313.27
OUT_02545,314.6
OUT_02546,97.91
OUT_02547,141.84
OUT_02548,326.04
OUT_02549,357.53
OUT_02550,136.16
OUT_02551,89.87
